id,title,company,location,salary,required_skills,job_type,url,state
1467,"Data Scientist","IPG Health","New York, NY","$68,000.00/yr - $90,000.00/yr","R, SQL, Python","Data Scientist",https://www.linkedin.com/company/ipg-health?trk=public_jobs_topcard_logo,NY
1468,"Data Scientist II - Research Analytics and Intelligence (rAI)","University of Florida","Gainesville, FL",Unknown,"NLTK, MySQL, Google Cloud, AWS, Hugging Face Transformers, Plotly, Tableau, TensorFlow, Python, spaCy, SQL, Matplotlib, PyTorch, Java, Seaborn","Data Scientist",https://www.linkedin.com/school/uflorida/?trk=public_jobs_topcard_logo,FL
1469,"Data Scientist",Visa,"Washington, DC",Unknown,"Python, Hadoop","Data Scientist",https://www.linkedin.com/company/visa?trk=public_jobs_topcard_logo,DC
1470,"Machine Learning Engineer, Stripe Capital",Stripe,"San Francisco, CA",Unknown,"TensorFlow, XGBoost, PyTorch","Data Scientist",https://www.linkedin.com/company/stripe?trk=public_jobs_topcard_logo,CA
1471,"Data Scientist","Northstrat Incorporated","San Antonio, TX",Unknown,"Pandas, Python, PyTorch, NLTK, NumPy","Data Scientist",https://www.linkedin.com/company/northstrat-incorporated?trk=public_jobs_topcard_logo,TX
1472,"AI/ML Engineer",TEKsystems,"New York, NY",Unknown,Unknown,"Data Scientist",https://www.linkedin.com/company/teksystems?trk=public_jobs_topcard_logo,NY
1473,"Machine Learning Engineer","Alexander Chapman","Chicago, IL",Unknown,"PyTorch, Python, TensorFlow","Data Scientist",https://uk.linkedin.com/company/alexander-chapman?trk=public_jobs_topcard_logo,IL
1474,"Data Scientist",HCLTech,"Washington DC-Baltimore Area",Unknown,"Azure, Pandas, Plotly, Python, Matplotlib, Power BI, Java","Data Scientist",https://in.linkedin.com/company/hcltech?trk=public_jobs_topcard_logo,DC
1475,"Data Scientist, Amazon Autos",Amazon,"New York, NY",Unknown,"R, SQL, Python","Data Scientist",https://www.linkedin.com/company/amazon?trk=public_jobs_topcard_logo,NY
1476,"Data Scientist","Kris Lindahl Real Estate","Roseville, MN","$50,000.00/yr - $60,000.00/yr",Unknown,"Data Scientist",https://www.linkedin.com/company/kris-lindahl-team?trk=public_jobs_topcard_logo,MN
1477,"Data Science - Fraud Analytics",Straive,"San Jose, CA",Unknown,Unknown,"Data Scientist",https://sg.linkedin.com/company/straive_?trk=public_jobs_topcard_logo,CA
1478,"Machine Learning Engineer - MLOps Team","Aura Intelligence","New York, NY",Unknown,"Snowflake, AWS, BERT, TensorFlow, Python, SQL, XGBoost, PyTorch, Collaboration","Data Scientist",https://www.linkedin.com/company/auraintel?trk=public_jobs_topcard_logo,NY
1479,"Data Scientist I","Quantum Dynamics, Inc.","Coronado, CA",Unknown,"Data Analysis","Data Scientist",https://www.linkedin.com/company/quantum-dynamics-inc.?trk=public_jobs_topcard_logo,CA
1480,"Language Data Scientist",Ascendion,"Santa Clara, CA",Unknown,Python,"Data Scientist",https://www.linkedin.com/company/ascendion?trk=public_jobs_topcard_logo,CA
1481,"Associate Data Scientist","Terray Therapeutics","Monrovia, CA",Unknown,Python,"Data Scientist",https://www.linkedin.com/company/terray-therapeutics?trk=public_jobs_topcard_logo,CA
1482,"Decision Scientist","Best Buy","Minneapolis, MN",Unknown,"SQL, Google Cloud","Data Scientist",https://www.linkedin.com/company/best-buy?trk=public_jobs_topcard_logo,MN
1483,"Product Feedback Data Scientist",Google,"Mountain View, CA",Unknown,"Python, Java","Data Scientist",https://www.linkedin.com/company/google?trk=public_jobs_topcard_logo,CA
1484,"Machine Learning Engineer, AI/ML for Drug Discovery",Atomwise,"San Francisco, CA",Unknown,PyTorch,"Data Scientist",https://www.linkedin.com/company/atomwise?trk=public_jobs_topcard_logo,CA
1485,"Data Scientist","Russell Tobin","Mountain View, CA",Unknown,"Pandas, R, Python, Seaborn, Data Analysis, Collaboration","Data Scientist",https://www.linkedin.com/company/russell-tobin-&-associates-llc?trk=public_jobs_topcard_logo,CA
1486,"Investment Data Scientist","Sartre Group","New York, United States",Unknown,Python,"Data Scientist",https://uk.linkedin.com/company/sartre-group?trk=public_jobs_topcard_logo,US
1487,"Data Scientist - Marketplace Partnership","Front Row","New York, NY",Unknown,"AWS, SQL, R, Python","Data Scientist",https://www.linkedin.com/company/frontrowus?trk=public_jobs_topcard_logo,NY
1488,"Sr. Data Scientist, Analytics - Core Product",Quizlet,"San Francisco, CA",Unknown,"SQL, Python","Data Scientist",https://www.linkedin.com/company/quizlet?trk=public_jobs_topcard_logo,CA
1489,"Data Scientist",Homethrive,"Northbrook, IL",Unknown,"Azure, MySQL, PyTorch, Snowflake, SQL, Power BI, AWS, Hypothesis Testing, R, Data Warehousing, Python, spaCy, Data Analysis, Exploratory Data Analysis, NLTK, Pandas, Tableau, TensorFlow, MongoDB, NumPy","Data Scientist",https://www.linkedin.com/company/homethrive-inc?trk=public_jobs_topcard_logo,IL
1490,"Machine Learning Engineer (Weather/DL/ Meteorology)",Attis,"San Francisco, CA","$150,000.00/yr - $250,000.00/yr",PyTorch,"Data Scientist",https://uk.linkedin.com/company/attisglobal?trk=public_jobs_topcard_logo,CA
1491,"Data Scientist, Amazon Ads",Amazon,"New York, NY",Unknown,"R, SQL, Python, Scala","Data Scientist",https://www.linkedin.com/company/amazon?trk=public_jobs_topcard_logo,NY
1492,"Downstream Data Scientist - Relocate to Saudi Arabia",aramco,"Houston, TX",Unknown,"R, Python, Java","Data Scientist",https://sa.linkedin.com/company/aramco?trk=public_jobs_topcard_logo,TX
1493,"Machine Learning Engineer",Acubed,"Sunnyvale, CA","$151,000.00/yr - $185,000.00/yr","TensorFlow, PyTorch","Data Scientist",https://www.linkedin.com/company/airbus-acubed?trk=public_jobs_topcard_logo,CA
1494,"Senior Data Scientist - Personalization",FanDuel,"New York, NY",Unknown,"SQL, Python","Data Scientist",https://www.linkedin.com/company/fanduel?trk=public_jobs_topcard_logo,NY
1495,"AI / ML Engineer / Data Scientist","Jenn Nguyen and Friends","California Valley, CA",Unknown,"AWS, Python","Data Scientist",https://www.linkedin.com/company/jennnfriends?trk=public_jobs_topcard_logo,CA
1496,"Data Scientist - Platform Predictive Logistics","Softworld, a Kelly Company","Sterling Heights, MI","$45.00/hr - $60.00/hr","MATLAB, Pandas, Hadoop, Time management, Keras, Tableau, TensorFlow, Python, SQL, Matplotlib, Power BI, NumPy","Data Scientist",https://www.linkedin.com/company/softworld?trk=public_jobs_topcard_logo,MI
1497,"Molecular Data Scientist","US Tech Solutions","Chesterfield, MO","$65.00/hr - $72.00/hr",Python,"Data Scientist",https://www.linkedin.com/company/us-tech-solutions?trk=public_jobs_topcard_logo,MO
1498,"Data Scientist - Pricing","Analytic Recruiting Inc.","New York, NY","$125,000.00/yr - $150,000.00/yr","SQL, Python, Excel","Data Scientist",https://www.linkedin.com/company/analytic-recruiting?trk=public_jobs_topcard_logo,NY
1499,"Data Scientist",Skai,"New York, NY",Unknown,"SQL, Python","Data Scientist",https://www.linkedin.com/company/skaicommerce?trk=public_jobs_topcard_logo,NY
1500,"Data Scientist, Assortment Planning",Literati,"United States","$150,000.00/yr - $200,000.00/yr",Unknown,"Data Scientist",https://www.linkedin.com/company/literati?trk=public_jobs_topcard_logo,US
1501,"Machine Learning Engineer (L5)  - Studio Media Algorithms",Netflix,"United States",Unknown,"PyTorch, Python","Data Scientist",https://www.linkedin.com/company/netflix?trk=public_jobs_topcard_logo,US
1502,"Data Scientist","The Page Group","Palo Alto, CA","$200,000.00/yr - $250,000.00/yr","PyTorch, TensorFlow, Python, Pandas","Data Scientist",https://www.linkedin.com/company/the-page-group-staffing?trk=public_jobs_topcard_logo,CA
1503,"AI Researcher",Cisco,"San Francisco Bay Area",Unknown,"PyTorch, Python, TensorFlow","Data Scientist",https://www.linkedin.com/company/cisco?trk=public_jobs_topcard_logo,CA
1504,"Data Scientist, Growth (Hybrid/Remote) â€“ 4476",HIRECLOUT,"San Francisco, CA","$200,000.00/yr - $210,000.00/yr",Unknown,"Data Scientist",https://www.linkedin.com/company/hireclout?trk=public_jobs_topcard_logo,CA
1505,"Data Scientist","Kforce Inc","San Francisco, CA","$55.00/hr - $65.00/hr","Hadoop, Scala, TensorFlow, Python, PyTorch, NumPy","Data Scientist",https://www.linkedin.com/company/kforce?trk=public_jobs_topcard_logo,CA
1506,"Data Scientist",Chubb,"Jersey City, NJ",Unknown,"R, Databricks, SQL, Python","Data Scientist",https://ch.linkedin.com/company/chubb?trk=public_jobs_topcard_logo,NJ
1507,"AI/ML Engineer","Intellisoft Technologies","Dallas, TX",Unknown,"R, Python, Java","Data Scientist",https://www.linkedin.com/company/intellisoft-technologies?trk=public_jobs_topcard_logo,TX
1508,"ML Engineer/Researcher",PlayAI,"Palo Alto, CA","$100,000.00/yr - $160,000.00/yr","Python, Reinforcement Learning","Data Scientist",https://www.linkedin.com/company/play-ai?trk=public_jobs_topcard_logo,CA
1509,"Healthcare Data Scientist - ML, AI, Stats, OR","University of Maryland Medical System","Linthicum Heights, MD",Unknown,"SQL, Python","Data Scientist",https://www.linkedin.com/company/ummedicalsystem?trk=public_jobs_topcard_logo,MD
1510,"Data Scientist","Tata Consultancy Services","San Francisco, CA",Unknown,Python,"Data Scientist",https://in.linkedin.com/company/tata-consultancy-services?trk=public_jobs_topcard_logo,CA
1511,"Data Scientist with AI and Lifesciences","Element Technologies Inc","Carlsbad, CA",Unknown,Unknown,"Data Scientist",https://www.linkedin.com/company/element-technologies?trk=public_jobs_topcard_logo,CA
1512,"Data Scientist, Product Analytics - Retail Analytics",Meta,"Burlingame, CA","$206,000.00/yr - $281,000.00/yr","R, SQL, Python","Data Scientist",https://www.linkedin.com/company/meta?trk=public_jobs_topcard_logo,CA
1513,"Data Scientist",Kavaliro,"Chantilly, VA","$200,000.00/yr - $200,000.00/yr","Excel, Tableau, Python, SQL, Power BI","Data Scientist",https://www.linkedin.com/company/kavaliro?trk=public_jobs_topcard_logo,VA
1514,"Data Scientist","Tiny Health","United States",Unknown,"R, SQL, Python","Data Scientist",https://www.linkedin.com/company/tinyhealth?trk=public_jobs_topcard_logo,US
1515,"EV Data Scientist","Big Fish Restaurant Group","California, United States",Unknown,"AWS, Azure, Python","Data Scientist",https://www.linkedin.com/company/big-fish-restaurant-group?trk=public_jobs_topcard_logo,US
1516,"Data Scientist, Customer Analytics & VoC",Adobe,"San Francisco, CA",Unknown,"Tableau, R, Python, SQL, Power BI","Data Scientist",https://www.linkedin.com/company/adobe?trk=public_jobs_topcard_logo,CA
1517,"Data Scientist","VMC Soft Technologies, Inc","San Francisco Bay Area",Unknown,"AWS, Azure, Python","Data Scientist",https://www.linkedin.com/company/vmc-soft-technologies-inc?trk=public_jobs_topcard_logo,CA
1518,"Data Scientist","FMC Corporation","Philadelphia, PA",Unknown,"Azure, Databricks, AWS, Keras, Scala, R, TensorFlow, Tableau, NumPy, Python, scikit-learn, Power BI, SQL, PyTorch, Time Series Forecasting, Hadoop","Data Scientist",https://www.linkedin.com/company/fmc-corporation?trk=public_jobs_topcard_logo,PA
1519,"Head of Data Science","Mantell Associates","New York, United States",Unknown,Unknown,"Data Scientist",https://uk.linkedin.com/company/mantell-associates?trk=public_jobs_topcard_logo,US
1520,"Senior Data Scientist","Take2 Consulting, LLC","Tampa, FL",Unknown,"Azure, Python, Tableau","Data Scientist",https://www.linkedin.com/company/take2-consulting-llc?trk=public_jobs_topcard_logo,FL
1521,"Machine Learning Engineer",TransPerfect,"Cupertino, CA",Unknown,"PyTorch, Python","Data Scientist",https://www.linkedin.com/company/transperfect?trk=public_jobs_topcard_logo,CA
1522,"Data Scientist II",Attentive,"San Francisco, CA",Unknown,"XGBoost, Python","Data Scientist",https://www.linkedin.com/company/attentivehq?trk=public_jobs_topcard_logo,CA
1523,"Data Scientist","Robert Half","Los Angeles, CA","$180,000.00/yr - $200,000.00/yr","Azure, Pandas, AWS, Python, NumPy","Data Scientist",https://www.linkedin.com/company/robert-half-international?trk=public_jobs_topcard_logo,CA
1524,"Senior Data Scientist","Parker B Associates","Boston, MA","$150,000.00/yr - $185,000.00/yr","Azure, AWS, Tableau, Python, Power BI","Data Scientist",https://es.linkedin.com/company/parker-b-associates?trk=public_jobs_topcard_logo,MA
1525,"Data Scientist",Verizon,"Boston, MA",Unknown,SQL,"Data Scientist",https://www.linkedin.com/company/verizon?trk=public_jobs_topcard_logo,MA
1526,"Machine Learning Engineer","Alexander Chapman","San Francisco Bay Area",Unknown,Python,"Data Scientist",https://uk.linkedin.com/company/alexander-chapman?trk=public_jobs_topcard_logo,CA
1527,"Machine Learning Model Engineer","Samsung Electronics America","Mountain View, CA",Unknown,"Kafka, TensorFlow, Python, SQL, PyTorch","Data Scientist",https://www.linkedin.com/company/samsung-electronics-america?trk=public_jobs_topcard_logo,CA
1528,"Staff Data Scientist, Research, Search AI",Google,"New York, NY",Unknown,"R, SQL, Python","Data Scientist",https://www.linkedin.com/company/google?trk=public_jobs_topcard_logo,NY
1529,"Research Data Scientist","LeadStack Inc.","Foster City, CA","$50.00/hr - $60.00/hr","R, Python","Data Scientist",https://www.linkedin.com/company/leadstackinc?trk=public_jobs_topcard_logo,CA
1530,"Machine Learning Engineer",Allstate,"United States",Unknown,"PyTorch, Python, TensorFlow, Java","Data Scientist",https://www.linkedin.com/company/allstate?trk=public_jobs_topcard_logo,US
1531,"Data Scientist - AI Knowledge Foundation","The Home Depot","Atlanta, GA",Unknown,"BigQuery, Excel, Collaboration","Data Scientist",https://www.linkedin.com/company/the-home-depot?trk=public_jobs_topcard_logo,GA
1532,"Artificial Intelligence Engineer","Digital Prospectors","Boston, MA",Unknown,"Azure, Snowflake, AWS, Apache Airflow, TensorFlow, Python, PyTorch","Data Scientist",https://www.linkedin.com/company/digital-prospectors?trk=public_jobs_topcard_logo,MA
1533,"Data Scientist - TikTok Live",TikTok,"San Jose, CA",Unknown,"R, SQL, Python","Data Scientist",https://www.linkedin.com/company/tiktok?trk=public_jobs_topcard_logo,CA
1534,"Data Scientist for SEO","White Light Digital Marketing","San Marino, CA","$15,000.00/yr - $18,000.00/yr","Looker, SQL, Python, Power BI","Data Scientist",https://www.linkedin.com/company/white-light-digital-marketing?trk=public_jobs_topcard_logo,CA
1535,"Data Scientist","Tata Consultancy Services","San Francisco, CA",Unknown,Python,"Data Scientist",https://in.linkedin.com/company/tata-consultancy-services?trk=public_jobs_topcard_logo,CA
1536,"Data Scientist Engineer",Aloha,"United States",Unknown,"MySQL, AWS, Apache Airflow, Tableau, PostgreSQL, Python, SQL","Data Scientist",https://www.linkedin.com/company/getaloha?trk=public_jobs_topcard_logo,US
1537,"Lead Data Scientist","Veracity Software Inc","Austin, TX",Unknown,"Snowflake, Looker, Tableau, Python, BigQuery, SQL","Data Scientist",https://www.linkedin.com/company/veracitysoftwareinc?trk=public_jobs_topcard_logo,TX
1538,"Machine Learning Engineer","Eccalon, LLC","United States",Unknown,"AWS, PyTorch, Python","Data Scientist",https://www.linkedin.com/company/eccalon?trk=public_jobs_topcard_logo,US
1539,"R&D AI Software Engineer / End-to-End Machine Learning Engineer / RAG and LLM",Pathway,"Menlo Park, CA",Unknown,Python,"Data Scientist",https://www.linkedin.com/company/pathway?trk=public_jobs_topcard_logo,CA
1540,"Associate Decision Scientist","Best Buy","Minneapolis, MN",Unknown,"SQL, Google Cloud","Data Scientist",https://www.linkedin.com/company/best-buy?trk=public_jobs_topcard_logo,MN
1541,"Machine Learning Engineer",PayPal,"San Jose, CA",Unknown,"TensorFlow, Python, scikit-learn, Collaboration","Data Scientist",https://www.linkedin.com/company/paypal?trk=public_jobs_topcard_logo,CA
1542,"Research Scientist, Google Cloud AI",Google,"Kirkland, WA",Unknown,"R, Google Cloud, Python, Java","Data Scientist",https://www.linkedin.com/company/google?trk=public_jobs_topcard_logo,WA
1543,"Product Feedback Data Scientist",Google,"Los Angeles, CA",Unknown,"Python, Java","Data Scientist",https://www.linkedin.com/company/google?trk=public_jobs_topcard_logo,CA
1544,"Senior Data Scientist",Valkyrie,"Texas, United States",Unknown,"SQL, Plotly, Linear Algebra, Seaborn, Matplotlib","Data Scientist",https://www.linkedin.com/company/valkyrieintelligence?trk=public_jobs_topcard_logo,US
1545,"Research Data Scientist","University of Chicago","Chicago, IL",Unknown,"R, Python","Data Scientist",https://www.linkedin.com/school/uchicago/?trk=public_jobs_topcard_logo,IL
1546,"DATA SCIENCE INTERN",Usermind,"Seattle, WA",Unknown,"R, SQL, Python, Tableau","Data Scientist",https://www.linkedin.com/company/usermind?trk=public_jobs_topcard_logo,WA
1547,"Data Scientist (LSTM)",Ampstek,"Denver, CO",Unknown,Unknown,"Data Scientist",https://www.linkedin.com/company/ampstek?trk=public_jobs_topcard_logo,CO
1548,"Data Scientist - Machine Learning","Tailored Brands, Inc.","Dublin, CA",Unknown,"SQL, Python, Tableau","Data Scientist",https://www.linkedin.com/company/tailored-brands-inc-?trk=public_jobs_topcard_logo,CA
1549,"NLP Data Scientist",SteerBridge,"Vienna, VA",Unknown,"AWS, SQL, Python, Google Cloud","Data Scientist",https://www.linkedin.com/company/steerbridge-strategies?trk=public_jobs_topcard_logo,VA
1550,"Data Scientist","Compunnel Inc.","United States",Unknown,"Databricks, AWS, Matplotlib, Python, scikit-learn, XGBoost, NumPy","Data Scientist",https://www.linkedin.com/company/compunnel-software-group?trk=public_jobs_topcard_logo,US
